freq,rx,tx,user,band
375.875,375.875,ไม่มี,กองทัพอากาศ,UHF
375.9,375.9,ไม่มี,กองทัพอากาศ,UHF
375.925,375.925,ไม่มี,กองทัพอากาศ,UHF
375.95,375.95,ไม่มี,กองทัพอากาศ,UHF
375.975,375.975,ไม่มี,กองทัพอากาศ,UHF
376.0,376.0,ไม่มี,กองทัพอากาศ,UHF
376.2,376.2,ไม่มี,กรมการสื่อสารทหาร,UHF
376.35,376.35,376.35,กองทัพอากาศ,UHF
376.5,376.5,376.5,กองทัพอากาศ,UHF
376.7,376.7,376.7,กองทัพอากาศ,UHF
376.9,376.9,ไม่มี,กรมการสื่อสารทหาร,UHF
377.1,377.1,ไม่มี,กรมการสื่อสารทหาร,UHF
377.25,377.25,377.25,กองทัพอากาศ,UHF
377.4,377.4,377.4,กองทัพอากาศ,UHF
377.5,377.5,ไม่มี,ตรวจสอบให้ ทอ. 19.8.57 (นิรันดร์),UHF
377.6,377.6,377.6,กองทัพอากาศ,UHF
377.8,377.8,363.4,กรมการสื่อสารทหาร,UHF
377.9,377.9,377.9,กองทัพอากาศ,UHF
378.1,378.1,378.1,กองทัพอากาศ,UHF
378.2,378.2,ไม่มี,กรมการสื่อสารทหาร,UHF
378.35,378.35,378.35,กองทัพอากาศ,UHF
378.5,378.5,378.5,กองทัพอากาศ,UHF
378.625,378.625,ไม่มี,กรมการสื่อสารทหาร,UHF
378.675,378.675,364.275,กรมการสื่อสารทหาร,UHF
378.925,378.925,364.925,บริษัท ทีโอที จำกัด (มหาชน),UHF
378.95,378.95,364.95,บริษัท ทีโอที จำกัด (มหาชน),UHF
378.975,378.975,364.975,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.0,379.0,ไม่มี,กรมการสื่อสารทหาร,UHF
379.05,379.05,394.4,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.075,379.075,394.425,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.1,379.1,394.45,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.125,379.125,394.475,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.15,379.15,394.5,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.175,379.175,394.525,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.2,379.2,394.55,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.225,379.225,394.575,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.25,379.25,394.6,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.275,379.275,394.625,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.3,379.3,394.65,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.325,379.325,394.675,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.35,379.35,394.7,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.375,379.375,394.725,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.4,379.4,394.75,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.425,379.425,394.775,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.575,379.575,394.8,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.6,379.6,394.825,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.625,379.625,394.85,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.65,379.65,394.875,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.675,379.675,394.9,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.7,379.7,394.925,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.725,379.725,394.95,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.75,379.75,394.975,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.775,379.775,395.0,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.8,379.8,395.025,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.825,379.825,395.05,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.85,379.85,395.075,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.875,379.875,395.1,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.9,379.9,395.125,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.925,379.925,395.15,บริษัท ทีโอที จำกัด (มหาชน),UHF
379.95,379.95,395.175,บริษัท ทีโอที จำกัด (มหาชน),UHF
380.0,380.0,380.0,กองทัพอากาศ,UHF
380.0188,380.0188,390.0188,บริษัท ปตท.สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน),UHF
380.025,380.025,390.025,กรุงเทพมหานคร,UHF
380.05,380.05,390.05,บริษัท ทีโอที จำกัด (มหาชน),UHF
380.075,380.075,395.225,บริษัท ทีโอที จำกัด (มหาชน),UHF
380.1,380.1,395.25,บริษัท ทีโอที จำกัด (มหาชน),UHF
380.125,380.125,395.275,บริษัท ทีโอที จำกัด (มหาชน),UHF
380.15,380.15,395.3,บริษัท ทีโอที จำกัด (มหาชน),UHF
380.175,380.175,395.325,บริษัท ทีโอที จำกัด (มหาชน),UHF
380.2,380.2,395.35,บริษัท ทีโอที จำกัด (มหาชน),UHF
380.225,380.225,395.375,บริษัท ทีโอที จำกัด (มหาชน),UHF
380.25,380.25,390.25,กรุงเทพมหานคร,UHF
380.2688,380.2688,390.2688,บริษัท ปตท.สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน),UHF
380.275,380.275,390.275,สำนักงาน กสทช.,UHF
380.3,380.3,390.3,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย,UHF
380.325,380.325,390.325,กรุงเทพมหานคร,UHF
380.375,380.375,ไม่มี,บริษัท ระบบขนส่งมวลชนกรุงเทพ จำกัด (มหาชน) สำนักงานใหญ่,UHF
380.45,380.45,390.45,บริษัท ปตท. จำกัด (มหาชน),UHF
380.475,380.475,390.475,กรุงเทพมหานคร,UHF
380.5,380.5,ไม่มี,บริษัท ทีโอที จำกัด (มหาชน),UHF
380.5188,380.5188,390.5188,บริษัท ปตท.สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน),UHF
380.525,380.525,390.525,สำนักงาน กสทช.,UHF
380.55,380.55,390.55,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย,UHF
380.575,380.575,390.575,กรุงเทพมหานคร,UHF
380.6,380.6,ไม่มี,กรมการสื่อสารทหาร,UHF
380.625,380.625,ไม่มี,บริษัท ระบบขนส่งมวลชนกรุงเทพ จำกัด (มหาชน) สำนักงานใหญ่,UHF
380.7,380.7,390.7,บริษัท ปตท. จำกัด (มหาชน),UHF
380.725,380.725,390.725,กรุงเทพมหานคร,UHF
380.75,380.75,390.75,กรุงเทพมหานคร,UHF
380.7688,380.7688,390.7688,บริษัท ปตท.สผ. เอนเนอร์ยี่ ดีเวลลอปเมนท์ จำกัด,UHF
380.775,380.775,390.775,สำนักงาน กสทช.,UHF
380.8,380.8,390.8,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย,UHF
380.825,380.825,390.825,กรุงเทพมหานคร,UHF
380.875,380.875,ไม่มี,บริษัท ระบบขนส่งมวลชนกรุงเทพ จำกัด (มหาชน) สำนักงานใหญ่,UHF
380.975,380.975,390.975,กรุงเทพมหานคร,UHF
381.0,381.0,391.0,กรุงเทพมหานคร,UHF
381.0188,381.0188,391.0188,บริษัท ปตท.สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน),UHF
381.025,381.025,391.025,สำนักงาน กสทช.,UHF
381.05,381.05,391.05,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย,UHF
381.075,381.075,391.075,กรุงเทพมหานคร,UHF
381.125,381.125,ไม่มี,บริษัท ระบบขนส่งมวลชนกรุงเทพ จำกัด (มหาชน) สำนักงานใหญ่,UHF
381.225,381.225,391.225,กรุงเทพมหานคร,UHF
381.25,381.25,391.25,กรุงเทพมหานคร,UHF
381.2688,381.2688,391.2688,บริษัท ปตท.สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน),UHF
381.275,381.275,371.275,สำนักงาน กสทช.,UHF
381.3,381.3,391.3,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย,UHF
